panel,drug,auc,lo,hi,n_act
PKIS2,GW630813,0.4226925338036449,0.24395453611648818,0.6014305314908016,9
PKIS2,GW630823,0.5908376963350785,0.32653795398963076,0.8551374386805264,5
PKIS2,GW635815,0.6314547342584725,0.5539474293817029,0.7089620391352421,66
PKIS2,GW639905,0.626023166023166,0.5256149859766455,0.7264313460696865,37
PKIS2,GW654607,0.6824924669705632,0.614636709178086,0.7503482247630404,86
PKIS2,GW659008,0.6309929682505859,0.5126275183643385,0.7493584181368333,26
PKIS2,GW659009,0.5712127910403773,0.473203799926627,0.6692217821541275,39
PKIS2,GW663929,0.7144472930176444,0.6189754909392637,0.8099190950960251,38
PKIS2,GW664114,0.5781196581196582,0.5040855935291689,0.6521537227101474,75
PKIS2,GW679395,0.48282988871224164,0.343875939104788,0.6217838383196953,17
PKIS2,GW679396,0.4566929133858268,0.2312449431186001,0.6821408836530535,6
PKIS2,GW680061,0.7973237597911227,0.5341139705345093,1.0605335490477361,4
PKIS2,GW680338,0.6052452316076294,0.4708810838786739,0.739609379336585,20
PKIS2,GW680903,0.6712577020659659,0.5635562031450756,0.7789592009868562,31
PKIS2,GW681170,0.7100641825637368,0.6379495418884104,0.7821788232390633,71
PKIS2,GW681251,0.39017617770968976,0.25120583445603895,0.5291465209633406,14
PKIS2,GW682569,0.5388688598467778,0.46310553263675436,0.6146321870568012,70
PKIS2,GW683134,0.6737476220672163,0.604534669923992,0.7429605742104406,83
PKIS2,GW684083,0.5347513812154696,0.41561203464060126,0.653890727790338,25
PKIS2,GW684088,0.5591306200724483,0.4412410183555756,0.677020221789321,26
PKIS2,GW684374,0.6651033386327504,0.5211134423013806,0.8090932349641202,17
PKIS2,GW684941,0.6006717557251908,0.5391937520997856,0.6621497593505961,125
PKIS2,GW689066,0.5464432686654909,0.35083866592118096,0.7420478714098008,9
PKIS2,GW692089,0.7200811923034145,0.6392906596197179,0.8008717249871111,54
PKIS2,GW693028,0.5594405594405595,0.39522140872423667,0.7236597101568822,13
PKIS2,GW693542,0.5423076923076923,0.35681750120218636,0.7277978834131982,10
PKIS2,GW694077,0.5188524590163934,0.4479332965424211,0.5897716214903658,82
PKIS2,GW696155,0.541644385026738,0.48420553004989814,0.5990832400035777,187
PKIS2,GW697465,0.7035567837404172,0.6310784235241353,0.776035143956699,71
PKIS2,GW697999,0.6663030998851894,0.5813126764161993,0.7512935233541795,52
PKIS2,GW701424,0.73164548404543,0.6427979957450843,0.8204929723457756,43
PKIS2,GW702865,0.7628272251308901,0.5165806084882172,1.009073841773563,5
PKIS2,GW707818,0.5860742705570292,0.39834188044269303,0.7738066606713654,10
PKIS2,GW709199,0.6279840848806366,0.4399770102848721,0.8159911594764011,10
PKIS2,GW768504,0.6551432550736171,0.5414790242748537,0.7688074858723806,28
PKIS2,GW775604,0.7293193717277487,0.4752810627813046,0.9833576806741928,5
PKIS2,GW775610,0.7949816990945868,0.6955675638332369,0.8943958343559367,29
PKIS2,GW776245,0.4548065875143623,0.30569981167014726,0.6039133633585774,14
PKIS2,GW779439,0.5155924322590989,0.45802787280815366,0.5731569917100442,198
PKIS2,GW781483,0.7224212631228129,0.6224188959858965,0.8224236302597292,34
PKIS2,GW784041,0.5707815035154138,0.47699282825589007,0.6645701787749375,43
PKIS2,GW787226,0.41316756965944273,0.34011480303912545,0.48622033627976,64
PKIS2,GW789449,0.5303586192641587,0.4493078900313985,0.611409348496919,59
PKIS2,GW792479,0.4903133423180593,0.34654832216824705,0.6340783624678715,16
PKIS2,GW800172,0.5381530234471411,0.375153053809714,0.7011529930845682,13
PKIS2,GW809893,0.6052745041678643,0.5460604512819172,0.6644885570538115,142
PKIS2,GW810083,0.5283656672545561,0.33425860406029273,0.7224727304488195,9
PKIS2,GW810437,0.6272251308900524,0.36256545267463847,0.8918848091054663,5
PKIS2,GW810445,0.6716637272192828,0.47554308028431824,0.8677843741542474,9
PKIS2,GW810578,0.6399559371822393,0.5548911926859283,0.7250206816785503,53
PKIS2,GW811603,0.558256880733945,0.47725986800952946,0.6392538934583605,60
PKIS2,GW812171,0.6454505686789151,0.4041789435946109,0.8867221937632195,6
PKIS2,GW813244,0.6283071517155849,0.5469156837066644,0.7096986197245054,59
PKIS2,GW813349,0.5745555555555556,0.40317152536126566,0.7459395857498455,12
PKIS2,GW818941,0.576790450928382,0.38937045173515883,0.7642104501216052,10
PKIS2,GW819776,0.5782130281690141,0.4708007153970425,0.6856253409409857,32
PKIS2,GW823670,0.5390625,0.2036451870274471,0.8744798129725528,3
PKIS2,GW824645,0.5119363395225465,0.3291243473811497,0.6947483316639432,10
PKIS2,GW827654,0.578817587641117,0.5179987260921505,0.6396364491900836,132
PKIS2,GW828205,0.5318302387267905,0.347161890051832,0.7164985874017489,10
PKIS2,GW829058,0.5895555555555556,0.4177336616222388,0.7613774494888724,12
PKIS2,GW829116,0.5806030389363722,0.47883215695406145,0.682373920918683,36
PKIS2,GW829351,0.7300117577895355,0.5402569041337872,0.9197666114452838,9
PKIS2,GW830707,0.6675654853620955,0.5628347820875957,0.7722961886365952,33
PKIS2,GW830899,0.46864864864864864,0.3726104874108561,0.5646868098864412,37
PKIS2,GW835314,0.48431609108731716,0.38841046927970196,0.5802217128949323,38
PKIS2,GW854278,0.6260726544622426,0.48847287030097997,0.7636724386235052,19
PKIS2,GW856795,0.6842755035737492,0.5943064822966801,0.7742445248508183,45
PKIS2,GW856805,0.7080010632642212,0.6284101743460483,0.7875919521823941,57
PKIS2,GW867253,0.5333627278071722,0.33880776659462697,0.7279176890197174,9
PKIS2,GW867587,0.6745406824146981,0.4351783173172955,0.9139030475121007,6
PKIS2,GW867588,0.543633952254642,0.35804746890039774,0.7292204356088862,10
PKIS2,GW868318,0.7184350132625995,0.5367312447117993,0.9001387818133997,10
PKIS2,GW869516,0.545569075712881,0.4566789118528787,0.6344592395728834,48
PKIS2,GW869640,0.5267289539587748,0.41589997627737574,0.6375579316401739,29
PKIS2,GW869641,0.5190834070144414,0.4225380503032725,0.6156287637256104,39
PKIS2,GW869979,0.45547493403693934,0.25986862021348806,0.6510812478603907,8
PKIS2,GW872411,0.6313932980599647,0.4334655654102826,0.8293210307096468,9
PKIS2,GW873004,0.5356381845301513,0.41862443146671713,0.6526519375935855,26
PKIS2,GW876019,0.5900544959128066,0.4558132403588968,0.7242957514667163,20
PKIS2,GW876731,0.5907698199923401,0.4313338420966042,0.7502057978880761,14
PKIS2,PFE-PKIS-1,0.6764397905759162,0.41462722549258924,0.9382523556592431,5
PKIS2,PFE-PKIS-11,0.5770885175968716,0.5099394813614231,0.6442375538323202,97
PKIS2,PFE-PKIS-12,0.6228689006466784,0.4248087112043636,0.8209290900889933,9
PKIS2,PFE-PKIS-13,0.5889589905362776,0.5128458064813434,0.6650721745912119,70
PKIS2,PFE-PKIS-14,0.6757482394366198,0.5698521913984546,0.781644287474785,32
PKIS2,PFE-PKIS-15,0.938961038961039,0.7077149838321757,1.1702070940899023,2
PKIS2,PFE-PKIS-16,0.5503672057058118,0.48347066812101674,0.6172637432906067,98
PKIS2,PFE-PKIS-17,0.5643920345972041,0.4838876969748869,0.6448963722195213,61
PKIS2,PFE-PKIS-18,0.5773268188854489,0.4983414393528244,0.6563121984180734,64
PKIS2,PFE-PKIS-19,0.561238487164413,0.4818416471521674,0.6406353271766587,63
PKIS2,PFE-PKIS-2,0.3774736147757256,0.19876172621626662,0.5561855033351846,8
PKIS2,PFE-PKIS-20,0.675207756232687,0.5583148856401817,0.7921006268251923,26
PKIS2,PFE-PKIS-23,0.5663361874718341,0.4902574827921023,0.642414892151566,70
PKIS2,PFE-PKIS-24,0.5152769527769527,0.4470442721427032,0.5835096334112023,91
PKIS2,PFE-PKIS-27,0.5287206266318538,0.23928026041257988,0.8181609928511278,4
PKIS2,PFE-PKIS-28,0.6576666666666666,0.48663911971981527,0.828694213613518,12
PKIS2,PFE-PKIS-29,0.849624060150376,0.6694785859352403,1.0297695343655116,7
PKIS2,PFE-PKIS-3,0.6536767522022213,0.49489166227117476,0.8124618421332679,14
PKIS2,PFE-PKIS-30,0.532289105099968,0.47485062505548953,0.5897275851444465,199
PKIS2,PFE-PKIS-31,0.5381419134881739,0.42101850075571334,0.6552653262206344,26
PKIS2,PFE-PKIS-33,0.6049980874665306,0.5138655510042596,0.6961306239288017,46
PKIS2,PFE-PKIS-34,0.6736882420528533,0.5159082816535483,0.8314682024521582,14
PKIS2,PFE-PKIS-35,0.5555555555555556,0.4025003198967132,0.708610791214398,15
PKIS2,PFE-PKIS-36,0.6699872150010654,0.5528457001810122,0.7871287298211186,26
PKIS2,PFE-PKIS-40,0.6240053050397878,0.4359425301663002,0.8120680799132753,10
PKIS2,PFE-PKIS-42,0.7915584415584416,0.4165582752626545,1.1665586078542287,2
PKIS2,PFE-PKIS-43,0.6446240105540897,0.4352749969163524,0.853973024191827,8
PKIS2,PFE-PKIS-44,0.6276666666666667,0.45571133027790056,0.7996220030554329,12
PKIS2,PFE-PKIS-45,0.7396679407548973,0.6208106354412132,0.8585252460685814,23
PKIS2,PFE-PKIS-46,0.5032467532467533,0.10076080128876547,0.905732705204741,2
PKIS2,PFE-PKIS-47,0.8126631853785901,0.555870840693771,1.0694555300634092,4
PKIS2,PFE-PKIS-5,0.6390133598871462,0.5668832369598744,0.7111434828144181,78
PKIS2,PFE-PKIS-7,0.5913424193206694,0.5245357968144596,0.6581490418268793,98
PKIS2,PFE-PKIS-9,0.6221780604133546,0.4769449881744472,0.7674111326522619,17
PKIS2,SB-202620,0.5743135694389176,0.46008179077765887,0.6885453481001764,28
PKIS2,SB-210486,0.479002624671916,0.24932680826791706,0.7086784410759149,6
PKIS2,SB-211742,0.523403324584427,0.2871278090541342,0.7596788401147196,6
PKIS2,SB-211743,0.4961038961038961,0.09551079326322826,0.8966969989445639,2
PKIS2,SB-213663,0.48549382716049383,0.37344969239732356,0.597537961923664,27
PKIS2,SB-217146,0.5454545454545454,0.13403187626953617,0.9568772146395547,2
PKIS2,SB-217360,0.6215442092154421,0.4932383453635043,0.7498500730673798,22
PKIS2,SB-217780,0.4671179883945841,0.29788568341678223,0.636350293372386,11
PKIS2,SB-219952,0.631466374850776,0.517188985856312,0.7457437638452399,28
PKIS2,SB-219980,0.6142498805542284,0.4885809532703492,0.7399188078381075,23
PKIS2,SB-222516,0.4224934036939314,0.23326154367682522,0.6117252637110375,8
PKIS2,SB-222517,0.4,0.03528601492526928,0.7647139850747308,2
PKIS2,SB-222903,0.5032554576790502,0.3487221819172117,0.6577887334408887,14
PKIS2,SB-223132,0.5212241653418124,0.37905635892326905,0.6633919717603557,17
PKIS2,SB-226605,0.5013774104683195,0.3818772399024256,0.6208775810342134,24
PKIS2,SB-229482,0.6603249691484986,0.49598834989308926,0.8246615884039079,13
PKIS2,SB-236560,0.5279756251978475,0.4275301160032092,0.6284211343924857,36
PKIS2,SB-238039,0.5297029702970297,0.4592191024751737,0.6001868381188857,84
PKIS2,SB-245391,0.6195000856017805,0.5135364313376645,0.7254637398658965,33
PKIS2,SB-249175,0.652521613832853,0.5562532439715853,0.7487899836941208,40
PKIS2,SB-282852,0.5525204359673025,0.4193119287456404,0.6857289431889646,20
PKIS2,SB-282975,0.3912186379928315,0.25653767322543397,0.5258996027602291,15
PKIS2,SB-284851,0.6125572082379863,0.47484547900847307,0.7502689374674996,19
PKIS2,SB-284852,0.5495580110497238,0.42980172482926016,0.6693142972701874,25
PKIS2,SB-300079,0.24151436031331594,0.05392807539536815,0.42910064523126373,4
PKIS2,SB-317651,0.5554298642533937,0.3914099836297116,0.7194497448770758,13
PKIS2,SB-317658,0.3203125,0.05806758523577499,0.582557414764225,3
PKIS2,SB-317661,0.43077601410934746,0.25047168334539605,0.6110803448732989,9
PKIS2,SB-326892,0.6039695598519128,0.4385111428397245,0.7694279768641011,13
PKIS2,SB-331032,0.7556068601583114,0.5590849835900895,0.9521287367265332,8
PKIS2,SB-333613,0.49345878136200716,0.34487576955580634,0.642041793168208,15
PKIS2,SB-334860,0.4891493055555556,0.16322053497137545,0.8150780761397357,3
PKIS2,SB-334865,0.39490861618798956,0.1378514668925837,0.6519657654833955,4
PKIS2,SB-340867,0.7158792650918635,0.4815515958183847,0.9502069343653423,6
PKIS2,SB-341528,0.6207571801566579,0.32504340877352933,0.9164709515397865,4
PKIS2,SB-341556,0.5865860005204268,0.4554878576158826,0.7176841434249709,21
PKIS2,SB-342409,0.485243980396335,0.3712482397013075,0.5992397210913625,26
PKIS2,SB-342411,0.7369440700808625,0.5947745085625941,0.8791136315991309,16
PKIS2,SB-360737,0.26631853785900783,0.06513544271925845,0.46750163299875724,4
PKIS2,SB-373598,0.37350136239782017,0.258575795571323,0.48842692922431735,20
PKIS2,SB-376715,0.6258620689655172,0.4378231063715806,0.8139010315594538,10
PKIS2,SB-381891,0.6517291559664441,0.5464295804510504,0.7570287314818378,33
PKIS2,SB-381904,0.591291597602958,0.5001366548428527,0.6824465403630633,46
PKIS2,SB-386023,0.6206048991834694,0.5161142618908218,0.725095536476117,34
PKIS2,SB-390526,0.4901378782075833,0.3368876101160755,0.6433881462990911,14
PKIS2,SB-390530,0.3816872427983539,0.2118769388109306,0.5514975467857772,9
PKIS2,SB-390532,0.4678433268858801,0.2985108301616199,0.6371758236101404,11
PKIS2,SB-390534,0.8261780104712042,0.6020205982984713,1.0503354226439372,5
PKIS2,SB-390765,0.6,0.3354207687033848,0.8645792312966152,5
PKIS2,SB-390766,0.6100427350427351,0.5118676084243241,0.7082178616611461,39
PKIS2,SB-390767,0.5219534050179212,0.3709358477553817,0.6729709622804607,15
PKIS2,SB-390769,0.4814054831612794,0.40952010236389813,0.5532908639586607,76
PKIS2,SB-390770,0.6072898295120517,0.4092046466854452,0.8053750123386582,9
PKIS2,SB-390771,0.6068175904241478,0.4755532292435131,0.7380819516047825,21
PKIS2,SB-404290,0.5089005235602094,0.25246955363207113,0.7653314934883477,5
PKIS2,SB-404321,0.6236037624926514,0.42555165228106834,0.8216558727042345,9
PKIS2,SB-405367,0.6987066431510875,0.504953866364087,0.8924594199380881,9
PKIS2,SB-408010,0.3806282722513089,0.1547843907545813,0.6064721537480365,5
PKIS2,SB-428218,0.42451584507042256,0.3258569126425751,0.52317477749827,32
PKIS2,SB-477794,0.46833847898683134,0.4064517511628741,0.5302252068107887,118
PKIS2,SB-517081,0.6201445347786811,0.47884528807791715,0.7614437814794451,18
PKIS2,SB-517389,0.6087440381558029,0.4634477970865551,0.7540402792250507,17
PKIS2,SB-548492,0.6333935561577838,0.4922830574535453,0.7745040548620223,18
PKIS2,SB-589132,0.477326685660019,0.37952838944697576,0.5751249818730623,36
PKIS2,SB-610250,0.5841220423412204,0.45593644640829867,0.7123076382741422,22
PKIS2,SB-642057,0.4947089947089947,0.30428458126461033,0.6851334081533791,9
PKIS2,SB-642124,0.5407796419004652,0.44561160681954126,0.6359476769813892,41
PKIS2,SB-660566,0.553577106518283,0.40955772504464893,0.697596487991917,17
PKIS2,SB-684387,0.48319530710835057,0.3914861003233229,0.5749045138933782,42
PKIS2,SB-693578,0.447632058287796,0.32535682264740645,0.5699072939281855,21
PKIS2,SB-707548,0.650189523395265,0.5893139862749954,0.7110650605155346,121
PKIS2,SB-708998,0.4605263157894737,0.2507843346630307,0.6702682969159166,7
PKIS2,SB-708999,0.5512605042016807,0.4412104614586381,0.6613105469447234,30
PKIS2,SB-710363,0.5295318313352625,0.4485015164749242,0.6105621461956008,59
PKIS2,SB-710397,0.4522497704315886,0.3368703559770486,0.5676291848861286,24
PKIS2,SB-710903,0.4834585912172119,0.3886997436990063,0.5782174387354175,39
PKIS2,SB-711239,0.45236943907156674,0.28527661243368146,0.619462265709452,11
PKIS2,SB-711805,0.5139994105511347,0.4176705135865069,0.6103283075157626,39
PKIS2,SB-711880,0.6585434173669468,0.5486469520070041,0.7684398827268895,30
PKIS2,SB-731254-M,0.6283479349186483,0.5383494685095064,0.7183464013277902,47
PKIS2,SB-731284,0.5361005949161709,0.44306323993084246,0.6291379499014994,43
PKIS2,SB-731579,0.5039652567975831,0.4219548757388498,0.5859756378563163,56
PKIS2,SB-732932,0.4509073788734806,0.35122302449205955,0.5505917332549016,33
PKIS2,SB-733371,0.6137572533849129,0.43421005852725414,0.7933044482425717,11
PKIS2,SB-733416,0.5547120418848167,0.292711616718154,0.8167124670514794,5
PKIS2,SB-733887,0.586724960254372,0.44164688545675007,0.731803035051994,17
PKIS2,SB-733894,0.42765821436181545,0.3189604603751083,0.5363559683485226,26
PKIS2,SB-734909,0.5148247978436657,0.3689452258532833,0.6607043698340482,16
PKIS2,SB-735216,0.5047823218997362,0.3017746532455424,0.7077899905539299,8
PKIS2,SB-735297,0.5112397820163488,0.38032434887000716,0.6421552151626904,20
PKIS2,SB-735464,0.49347195357833656,0.32090389171512324,0.6660400154415499,11
PKIS2,SB-736398,0.5548780487804879,0.41469554817775106,0.6950605493832247,18
PKIS2,SB-736715,0.5426701570680629,0.2818509384542928,0.8034893756818329,5
PKIS2,SB-737447,0.5713812154696133,0.4509705113911238,0.6917919195481028,25
PKIS2,SB-737856,0.44322222222222224,0.2843620536371204,0.6020823908073241,12
PKIS2,SB-738004,0.5216339782666314,0.4300143968067446,0.6132535597265182,44
PKIS2,SB-738481,0.5899633981891735,0.47737732716184633,0.7025494692165007,29
PKIS2,SB-742034,0.5659193747429041,0.4014084631356865,0.7304302863501217,13
PKIS2,SB-742251,0.5727146814404432,0.4544768188349012,0.6909525440459853,26
PKIS2,SB-742352,0.6331521739130435,0.49566954706112465,0.7706348007649623,19
PKIS2,SB-742609,0.5556350114416476,0.41899973589243533,0.6922702869908599,19
PKIS2,SB-743341,0.5657548972766364,0.44065551721474283,0.69085427733853,23
PKIS2,SB-747651,0.5938745922435665,0.4847115508357044,0.7030376336514287,31
PKIS2,SKF-104493,0.5861738797395634,0.4268321913804721,0.7455155680986546,14
PKIS2,SKF-105561,0.508080474934037,0.30467002319436876,0.7114909266737052,8
PKIS2,SKF-105942,0.40707885304659497,0.26971913772861905,0.5444385683645709,15
PKIS2,SKF-12778,0.4454444444444444,0.2862472699516847,0.6046416189372041,12
PKIS2,SKF-18355,0.5398075240594926,0.301716074307055,0.7778989738119302,6
PKIS2,SKF-31736,0.7279090113735783,0.4955964464457426,0.9602215763014141,6
PKIS2,SKF-96418,0.3385416666666667,0.06710633671538241,0.6099769966179509,3
PKIS2,SKF-97184,0.3603455368161251,0.22239904767910842,0.4982920259531417,13
PKIS2,SKF-97236,0.5229329494035376,0.3610461484108487,0.6848197503962266,13
PKIS2,SKF-97255,0.6360902255639098,0.4121942677535799,0.8599861833742397,7
PKIS2,SKF-97263,0.43665377176015474,0.27205436265397903,0.6012531808663304,11
PKIS2,SKF-97293,0.5469534050179211,0.3943326202047467,0.6995741898310955,15
PKIS2,SKF-97359,0.3908037757437071,0.2703407672976737,0.5112667841897406,19
PKIS2,SKF-97416,0.45838100686498856,0.32902287716664613,0.587739136563331,19
PKIS2,SKF-97510,0.41507255936675463,0.227430585809122,0.6027145329243873,8
PKIS2,SKF-97560,0.4518888888888889,0.2917382286244085,0.6120395491533692,12
PKIS2,SKF-97620,0.4489845261121857,0.2824101577543042,0.6155588944700672,11
PKIS2,SKF-97623,0.6556874760628112,0.4969852386444431,0.8143897134811793,14
PKIS2,TPKI-100,0.7087007642563198,0.5160726913471892,0.9013288371654503,9
PKIS2,TPKI-102,0.6893139841688655,0.4829793710269825,0.8956485973107484,8
PKIS2,TPKI-103,0.7454308093994778,0.46543721437407376,1.025424404424882,4
PKIS2,TPKI-104,0.7479057591623036,0.49789269693738814,0.9979188213872191,5
PKIS2,TPKI-105,0.6813210848643919,0.4425922355409763,0.9200499341878074,6
PKIS2,TPKI-106,0.5301847514962269,0.4010902490684841,0.6592792539239697,21
PKIS2,TPKI-108,0.868798955613577,0.6426435430416955,1.0949543681854585,4
PKIS2,TPKI-109,0.43533834586466164,0.23056315143154432,0.6401135402977789,7
PKIS2,TPKI-110,0.6997120526532291,0.5381004933590842,0.8613236119473741,13
PKIS2,TPKI-111,0.8633333333333333,0.73033649918317,0.9963301674834966,12
PKIS2,TPKI-112,0.6732348703170029,0.5777251522309229,0.7687445884030829,40
PKIS2,TPKI-113,0.7231210409176511,0.6217488377367588,0.8244932440985433,33
PKIS2,TPKI-24,0.47476440739398335,0.370343791271298,0.5791850235166687,31
PKIS2,TPKI-25,0.5647881530234471,0.400325491943586,0.7292508141033082,13
PKIS2,TPKI-26,0.5178855325914149,0.3759537962613846,0.6598172689214452,17
PKIS2,TPKI-27,0.6523160762942779,0.5187041148064644,0.7859280377820914,20
PKIS2,TPKI-28,0.47231624758220503,0.30237634902100907,0.642256146143401,11
PKIS2,TPKI-29,0.6117773530817009,0.5334496107567822,0.6901050954066196,65
PKIS2,TPKI-30,0.5855417529330573,0.49061523304154087,0.6804682728245738,42
PKIS2,TPKI-31,0.634704038355154,0.5582390060249179,0.71116907068539,68
PKIS2,TPKI-33,0.5765748410710846,0.4641600797766216,0.6889896023655475,29
PKIS2,TPKI-35,0.7587680518715001,0.6682665860725432,0.849269517670457,39
PKIS2,TPKI-36,0.6741335587489433,0.5871465520574418,0.7611205654404448,49
PKIS2,TPKI-37,0.7102797685864779,0.6394542281348676,0.7811053090380882,74
PKIS2,TPKI-38,0.713751987281399,0.5732317597676677,0.8542722147951303,17
PKIS2,TPKI-39,0.6803489702517163,0.5447197130061601,0.8159782274972724,19
PKIS2,TPKI-40,0.745607787274454,0.6502778420513564,0.8409377324975515,36
PKIS2,TPKI-41,0.4866749688667497,0.3633369919867995,0.6100129457467,22
PKIS2,TPKI-44,0.7313185155385699,0.6556131621062626,0.8070238689708771,61
PKIS2,TPKI-45,0.7459654178674352,0.6552999127894561,0.8366309229454143,40
PKIS2,TPKI-46,0.7099697885196374,0.6298603117200022,0.7900792653192726,56
PKIS2,TPKI-47,0.649937113003096,0.5718605212480937,0.7280137047580982,64
PKIS2,TPKI-49,0.4944297082228117,0.31356792097955044,0.6752914954660729,10
PKIS2,TPKI-50,0.5702348690153568,0.42949240246259524,0.7109773355681184,18
PKIS2,TPKI-51,0.5707792207792208,0.1558810913059862,0.9856773502524554,2
PKIS2,TPKI-52,0.7306282722513089,0.47685015793921354,0.9844063865634043,5
PKIS2,TPKI-53,0.4644097222222222,0.1447930322915889,0.7840264121528555,3
PKIS2,TPKI-54,0.6599216710182768,0.3658857729932635,0.9539575690432901,4
PKIS2,TPKI-55,0.6838529748283753,0.5484387101191992,0.8192672395375513,19
PKIS2,TPKI-56,0.5699337548931045,0.42920054671458274,0.7106669630716262,18
PKIS2,TPKI-57,0.672,0.501753663095168,0.8422463369048321,12
PKIS2,TPKI-58,0.6621779859484778,0.5320458207464271,0.7923101511505284,21
PKIS2,TPKI-60,0.812565445026178,0.5827377116209143,1.0423931784314417,5
PKIS2,TPKI-61,0.691952506596306,0.4858813577698494,0.8980236554227626,8
PKIS2,TPKI-62,0.7291353383458646,0.5141152087423284,0.9441554679494009,7
PKIS2,TPKI-63,0.3606855610877059,0.22742933322123568,0.49394178895417606,14
PKIS2,TPKI-64,0.688337801608579,0.5315544590604553,0.8451211441567028,14
PKIS2,TPKI-65,0.9664921465968587,0.8557192547771011,1.0772650384166162,5
PKIS2,TPKI-66,0.9869109947643979,0.9165960928948521,1.0572258966339436,5
PKIS2,TPKI-67,0.7253344481605352,0.6050202019952787,0.8456486943257916,23
PKIS2,TPKI-68,0.6715102707749766,0.5859760744398179,0.7570444671101353,51
PKIS2,TPKI-69,0.8572603866721514,0.727309045549704,0.9872117277945989,13
PKIS2,TPKI-70,0.8772845953002611,0.656944942512659,1.0976242480878633,4
PKIS2,TPKI-71,0.3426701570680628,0.1300101926581368,0.5553301214779889,5
PKIS2,TPKI-72,0.4838345864661654,0.27012940852626965,0.6975397644060611,7
PKIS2,TPKI-73,0.8002645502645502,0.6251375020793846,0.9753915984497159,9
PKIS2,TPKI-74,0.8,0.4296397167703597,1.1703602832296403,2
PKIS2,TPKI-75,0.7883991346673878,0.7052583837762917,0.8715398855584838,43
PKIS2,TPKI-76,0.7313061687461827,0.661384217472254,0.8012281200201115,73
PKIS2,TPKI-77,0.7678314121037464,0.6793633388210387,0.8562994853864541,40
PKIS2,TPKI-78,0.6685082872928176,0.5490843396373261,0.7879322349483092,25
PKIS2,TPKI-79,0.43919510061242345,0.21748382122808604,0.6609063799967608,6
PKIS2,TPKI-80,0.5859416445623342,0.398213087411871,0.7736702017127974,10
PKIS2,TPKI-81,0.40176240208877284,0.14240568752973942,0.6611191166478063,4
PKIS2,TPKI-82,0.6078947368421053,0.38372626307268626,0.8320632106115242,7
PKIS2,TPKI-83,0.7672790901137357,0.5434729983032475,0.991085181924224,6
PKIS2,TPKI-84,0.36325065274151436,0.11770299038500504,0.6087983150980236,4
PKIS2,TPKI-85,0.6338672768878718,0.49639874862561717,0.7713358051501265,19
PKIS2,TPKI-86,0.6228298611111112,0.28171135368723765,0.9639483685349847,3
PKIS2,TPKI-87,0.5623180962164013,0.4567128391241808,0.6679233533086217,33
PKIS2,TPKI-88,0.6317612137203166,0.4220294210329039,0.8414930064077293,8
PKIS2,TPKI-89,0.6514360313315927,0.3568012408779182,0.9460708217852671,4
PKIS2,TPKI-90,0.43036649214659684,0.19009099659530015,0.6706419876978935,5
PKIS2,TPKI-91,0.7426701570680628,0.4914502755925261,0.9938900385435996,5
PKIS2,TPKI-92,0.4556334622823984,0.28805037815208945,0.6232165464127074,11
PKIS2,TPKI-93,0.19300518134715025,-0.12020407407805059,0.5062144367723511,1
PKIS2,TPKI-94,0.7821180555555556,0.47181147858862726,1.092424632522484,3
PKIS2,TPKI-95,0.7823308270676692,0.5788056165413159,0.9858560375940225,7
PKIS2,TPKI-96,0.555408583186361,0.3591880851901965,0.7516290811825255,9
PKIS2,TPKI-97,0.5983134512546278,0.4329116557088988,0.7637152468003567,13
PKIS2,TPKI-98,0.555408583186361,0.3591880851901965,0.7516290811825255,9
PKIS2,TPKI-99,0.6153846153846154,0.4272609299156388,0.803508300853592,10
